date,home_team,away_team,home_score,away_score,home_lineup,away_lineup 
5-8-2015,Qarabağ (AZE),Celtic (SCO),['0'],['0'],"['Ibrahim Šehić', 'Gara Garayev', 'Reynaldo', 'Dani Quintana', 'Rashad F. Sadygov', 'Ilgar Gurbanov', 'Richard Almeida', 'Ansi Agolli', 'Rydell Poepon', 'Badavi Hüseynov', 'Alharbi El Jadeyaoui']","['Craig Gordon', 'Emilio Izaguirre', 'Virgil van Dijk', 'Nir Bitton', 'Nadir Çiftçi', 'Scott Brown', 'Stuart Armstrong', 'Gary Mackay-Steven', 'Dedryck Boyata', 'Mikael Lustig', 'Stefan Johansen']"
6-8-2015,Vitória SC (POR),Altach (AUT),['1'],['4'],"['Douglas', 'Luís Rocha', 'Moreno', 'Licá', 'Alex', 'João Afonso', 'Pedro Correia', 'Cafú', 'Bruno Alves', 'Tozé', 'Henrique Dourado']","['Andreas Lukse', 'Philipp Netzer', 'Andreas Lienhart', 'Jan Zwischenbrugger', 'César Ortiz', 'Daniel Luxbacher', 'Lukas Jäger', 'Benedikt Zech', 'Patrick Seeger', 'Boris Prokopiс', 'Louis Ngwat-Mahop']"
6-8-2015,Legia (POL),Kukës (ALB),['1'],['0'],"['Dušan Kuciak', 'Michał Pazdan', 'Igor Lewczuk', 'Ondrej Duda', 'Tomasz Brzyski', 'Michał Kucharczyk', 'Bartosz Bereszyński', 'Jakub Rzeźniczak', 'Michał Żyro', 'Dominik Furman', 'Aleksandar Prijović']","['Ervis Koçi', 'Gentian Muça', 'Gledi Mici', 'Erick Flores', 'Rahman Hallaçi', 'Edon Hasani', 'Birungueta', 'Felipe Moreira', 'Jean Carioca', 'Besar Musolli', 'Renato Malota']"
6-8-2015,Vojvodina (SRB),Sampdoria (ITA),['0'],['2'],"['Srdjan Žakula', 'Jovica Vasilić', 'Mirko Ivanić', 'Aleksandar Stanisavljević', 'Darko Puškarić', 'Radovan Pankov', 'Bojan Nastić', 'Igor Djurić', 'Danilo Sekulić', 'Novica Maksimović', 'Ognjen Ožegović']","['Emiliano Viviano', 'Mattia Cassani', 'Andrea Coda', 'Fernando', 'Édgar Barreto', 'Nenad Krstičić', 'Roberto Soriano', 'Éder', 'Luis Muriel', 'Matías Silvestre', 'Ervin Zukanovic']"
6-8-2015,Aberdeen (SCO),Kairat (KAZ),['1'],['1'],"['Danny Ward', 'Shaleum Logan', 'Graeme Shinnie', 'Andrew Considine', 'Ashton Taylor', 'Kenny McLean', 'Niall McGinn', 'Jonny Hayes', 'Peter Pawlett', 'David Goodwillie', 'Ryan Jack']","['Vladimir Plotnikov', 'Bruno Soares', 'Mark Gurman', 'Žarko Marković', 'Mikhail Bakaev', 'Bauyrzhan Islamkhan', 'Isael', 'Gerard Gohou', 'Yermek Kuantayev', 'Stanislav Lunin', 'Anatoliy Tymoshchuk']"
6-8-2015,Dortmund (GER),Wolfsberg (AUT),['5'],['0'],"['Roman Weidenfeller', 'İlkay Gündoğan', 'Henrikh Mkhitaryan', 'Marco Reus', 'Mats Hummels', 'Pierre-Emerick Aubameyang', 'Shinji Kagawa', 'Sokratis Papastathopoulos', 'Łukasz Piszczek', 'Marcel Schmelzer', 'Julian Weigl']","['Alexander Kofler', 'Stephan Palla', 'Manuel Weber', 'Silvio', 'Jacobo Ynclán', 'Boris Hüttenbrenner', 'Michael Berger', 'Roland Putsche', 'Christopher Wernitznig', 'Joachim Standfest', 'Michael Sollbauer']"
6-8-2015,Slovan Bratislava (SVK),Krasnodar (RUS),['3'],['3'],"['Ján Mucha', 'Boris Sekulič', 'Dávid Hudák', 'František Kubík', 'Mauro González', 'Marko Milinkovic', 'Nicolas Gorosito', 'Kornel Saláta', 'Lester Peltier', 'Róbert Vittek', 'Jakub Podaný']","['Andriy Dykan', 'Artur Jędrzejczyk', 'Andreas Granqvist', 'Pavel Mamaev', 'Yuri Gazinski', 'Ari', 'Odil Akhmedov', 'Ricardo Laborde', 'Ragnar Sigurdsson', 'Fedor Smolov', 'Sergei Petrov']"
6-8-2015,Spartak Trnava (SVK),PAOK (GRE),['1'],['1'],"['Luboš Kamenár', 'Marek Janečka', 'Jakub Vojtuš', 'Martin Mikovič', 'José Casado', 'Milan Bortel', 'Miloš Nikolić', 'Martin Tóth', 'Erik Sabo', 'Emir Halilović', 'Lukáš Greššák']","['Robin Olsen', 'Giannis Skondras', 'Alexandros Tziolis', 'Róbert Mak', 'Ricardo Costa', 'Dimitris Konstantinidis', 'Ergys Kaçe', 'Giannis Mystakidis', 'Georgios Tzavellas', 'Nikos Korovesis', 'Dimitris Pelkas']"
6-8-2015,Astra (ROU),West Ham (ENG),['2'],['1'],"['Silviu Lung', 'Geraldo Alves', 'Takayuki Seto', 'Gabriel Enache', 'Constantin Budescu', 'Júnior Morais', 'Fernando Boldrin', 'Valerică Găman', 'Filipe Teixeira', 'Pedro Queirós', 'William Amorim']","['Darren Randolph', 'Kevin Nolan', 'Carl Jenkinson', 'Modibo Maiga', 'Diego Poyet', 'Doneil Henry', 'Manuel Lanzini', 'Elliot Lee', 'Lewis Page', 'Josh Cullen', 'Kyle Knoyle']"
6-8-2015,Željezničar (BIH),Standard Liège (BEL),['0'],['1'],"['Marijan Antolović', 'Aleksandar Kosorić', 'Kerim Memija', 'Riad Bajić', 'Jovan Blagojević', 'Ognjen Djelmić', 'Dušan Mladenović', 'Amir Hadžiahmetović', 'Damir Sadiković', 'Jasmin Bogdanović', 'Zoran Kokot']","['Yohann Thuram', 'Ahmed El Messaoudi', 'Ricardo Faty', 'Jorge Teixeira', 'Martin Milec', 'Anthony Knockaert', 'Beni Badibanga', 'Ivan Santini', 'Eyong Enoh', 'Adrien Trebel', 'Jelle Van Damme']"
6-8-2015,Atromitos (GRE),AIK (SWE),['1'],['0'],"['Andrei Gorbunov', 'Sokratis Fitanidis', 'Fernando Usero', 'Stefano Napoleoni', 'Javier Umbides', 'Marcelinho', 'Fernando Godoy', 'Kyriakos Kivrakidis', 'Mariano Bíttolo', 'Nikos Lazaridis', 'Pitu']","['Patrik Carlgren', 'Nils-Eric Johansson', 'Fredrik Brustad', 'Henok Goitom', 'Haukur Heidar Hauksson', 'Kenny Pavey', 'Alex Pereira', 'Dickson Etuhu', 'Stefan Ishizaki', 'Niclas Eliasson', 'Anton Salétros']"
18-8-2015,Sporting CP (POR),CSKA Moskva (RUS),['2'],['1'],"['Rui Patrício', 'Jefferson', 'Islam Slimani', 'Paulo Oliveira', 'João Mário', 'André Carrillo', 'Teófilo Gutiérrez', 'Bryan Ruiz', 'João Pereira', 'Adrien Silva', 'Naldo']","['Igor Akinfeev', 'Mário Fernandes', 'Pontus Wernbloom', 'Sergei Ignashevich', 'Zoran Tošić', 'Alan Dzagoev', 'Kirill Nababkin', 'Ahmed Musa', 'Vasili Berezutski', 'Roman Eremenko', 'Seydou Doumbia']"
18-8-2015,Man. United (ENG),Club Brugge (BEL),['3'],['1'],"['Sergio Romero', 'Memphis Depay', 'Juan Mata', 'Wayne Rooney', 'Adnan Januzaj', 'Chris Smalling', 'Michael Carrick', 'Daley Blind', 'Luke Shaw', 'Morgan Schneiderlin', 'Matteo Darmian']","['Sébastien Bruzzese', 'Timmy Simons', 'Oscar Duarte', 'Víctor Vázquez', 'Abdoulay Diaby', 'Dion Cools', 'Ruud Vormer', 'Laurens De Bock', 'Brandon Mechele', 'Tuur Dierckx', 'Boli Bolingoli']"
18-8-2015,Lazio (ITA),Leverkusen (GER),['1'],['0'],"['Etrit Berisha', 'Stefan de Vrij', 'Dušan Basta', 'Felipe Anderson', 'Miroslav Klose', 'Marco Parolo', 'Senad Lulić', 'Lucas Biglia', 'Ogenyi Onazi', 'Maurício', 'Antonio Candreva']","['Bernd Leno', 'Jonathan Tah', 'Kyriakos Papadopoulos', 'Heung-Min Son', 'Lars Bender', 'Hakan Çalhanoğlu', 'Stefan Kiessling', 'Roberto Hilbert', 'Wendell', 'Christoph Kramer', 'Karim Bellarabi']"
18-8-2015,BATE (BLR),Partizan (SRB),['1'],['0'],"['Sergei Chernik', 'Evgeni Yablonski', 'Ilya Aleksievich', 'Maksim Zhavnerchik', 'Nemanja Milunović', 'Vitali Rodionov', 'Filip Mladenović', 'Denis Polyakov', 'Maksim Volodko', 'Mikhail Gordeichuk', 'Aleksandr Hleb']","['Živko Živković', 'Miroslav Vulićević', 'Nemanja Petrović', 'Gregor Balažic', 'Darko Brašanac', 'Stefan Babović', 'Abubakar Oumaru', 'Andrija Živković', 'Marko Jevtović', 'Fabrício', 'Valeri Bozhinov']"
18-8-2015,Astana (KAZ),APOEL (CYP),['1'],['0'],"['Nenad Erić', 'Marin Aničić', 'Nemanja Maksimović', 'Georgi Zhukov', 'Foxi Kéthévoama', 'Tanat Nuserbayev', 'Baurzhan Dzholchiyev', 'Branko Ilić', 'Evgeni Postnikov', 'Dmitri Shomko', 'Roger Cañas']","['Boy Waterman', 'Carlão', 'George Efrem', 'Tomás De Vincenti', 'Luís Leal', 'Nektarios Alexandrou', 'Constantinos Makridis', 'Marios Antoniades', 'Iñaki Astiz', 'Nuno Morais', 'Mário Sérgio']"
19-8-2015,Valencia (ESP),Monaco (FRA),['3'],['1'],"['Mathew Ryan', 'Rúben Vezo', 'Shkodran Mustafi', 'Sofiane Feghouli', 'Paco Alcácer', 'Daniel Parejo', 'José Gayà', 'Enzo Pérez', 'Rodrigo', 'Antonio Barragán', 'Rodrigo De Paul']","['Danijel Subašić', 'Fabinho', 'Ricardo Carvalho', 'Anthony Martial', 'Bernardo Silva', 'Wallace', 'Ivan Cavaleiro', 'Mario Pašalić', 'Elderson', 'Andrea Raggi', 'Jérémy Toulalan']"
19-8-2015,Rapid Wien (AUT),Shakhtar Donetsk (UKR),['0'],['1'],"['Ján Novota', 'Thanos Petsos', 'Mario Sonnleitner', 'Robert Berić', 'Louis Schaub', 'Steffen Hofmann', 'Florian Kainz', 'Srdjan Grahovac', 'Christopher Dibon', 'Mario Pavelic', 'Stephan Auer']","['Andriy Pyatov', 'Olexandr Kucher', 'Taras Stepanenko', 'Fred', 'Marlos', 'Olexandr Gladkyy', 'Taison', 'Alex Teixeira Santos', 'Darijo Srna', ""Yaroslav Rakits'kyy"", 'Márcio Azevedo']"
19-8-2015,Basel (SUI),M. Tel-Aviv (ISR),['2'],['2'],"['Tomáš Vaclík', 'Michael Lang', 'Luca Zuffi', 'Birkir Bjarnason', 'Matías Delgado', 'Marek Suchý', 'Behrang Safari', 'Marc Janko', 'Daniel Høegh', 'Mohamed Elneny', 'Breel Embolo']","['Juan Pablo', 'Yuval Shpungin', 'Gal Alberman', 'Eran Zahavi', 'Eden Ben Basat', 'Tal Ben Chaim', 'Eitan Tibi', 'Omri Ben Harush', 'Avi Rikan', 'Tal Ben Haim', 'Nosa Igiebor']"
19-8-2015,Celtic (SCO),Malmö (SWE),['3'],['2'],"['Craig Gordon', 'Emilio Izaguirre', 'Virgil van Dijk', 'Nir Bitton', 'Scott Brown', 'Leigh Griffiths', 'Stuart Armstrong', 'Dedryck Boyata', 'Mikael Lustig', 'Stefan Johansen', 'James Forrest']","['Johan Wiland', 'Anton Tinnerholm', 'Erdal Rakip', 'Oscar Lewicki', 'Yoshimar Yotún', 'Rasmus Bengtsson', 'Magnus Wolff Eikrem', 'Vladimir Rodić', 'Kári Árnason', 'Jo Inge Berget', 'Nikola Djurdjić']"
19-8-2015,Skënderbeu (ALB),Dinamo Zagreb (CRO),['1'],['2'],"['Orges Shehi', 'Bajram Jashanica', 'Bakary Nimaga', 'Bledi Shkëmbi', 'Hamdi Salihi', 'Bernard Berisha', 'Liridon Latifi', 'Esquerdinha', 'Kristi Vangjeli', 'Marko Radaš', 'Sabien Lilaj']","['Eduardo', 'Hilal Soudani', 'Ivo Pinto', 'Paulo Machado', 'Gonçalo Santos', 'Armin Hodžić', 'Josip Pivarić', 'Marko Pjaca', 'Leonardo Sigali', 'Marko Rog', 'Jérémy Taravel']"
20-8-2015,Southampton (ENG),Midtjylland (DEN),['1'],['1'],"['Maarten Stekelenburg', 'Maya Yoshida', 'José Fonte', 'Jay Rodriguez', 'Sadio Mané', 'Victor Wanyama', 'Oriol Romeu', 'James Ward-Prowse', 'Graziano Pellè', 'Steven Caulker', 'Matt Targett']","['Johan Dahlin', 'Kian Hansen', 'Tim Sparv', 'Erik Sviatchenko', 'Jakob Poulsen', 'Petter Andersson', 'Morten Rasmussen', 'Jesper Lauridsen', 'Pione Sisto', 'André Rømer', 'Daniel Royer']"
20-8-2015,Lech (POL),Fehérvár (HUN),['3'],['0'],"['Jasmin Burić', 'Barry Douglas', 'Tomasz Kędziora', 'Łukasz Trałka', 'Karol Linetty', 'Szymon Pawłowski', 'Gergő Lovrencsics', 'Dariusz Dudka', 'Denis Thomalla', 'Kasper Hämäläinen', 'Marcin Kamiński']","['Branislav Danilović', 'Paulo Vinícius', 'András Fejes', 'Ádám Gyurcsó', 'Filipe Oliveira', 'Máté Pátkai', 'Ádám Lang', 'Mirko Ivanovski', 'Alhassane Soumah', 'Roland Szolnoki', 'Ádám Simon']"
20-8-2015,Plzeň (CZE),Vojvodina (SRB),['3'],['0'],"['Matúš Kozáčik', 'Roman Hubník', 'David Limberský', 'Ondřej Vaněk', 'Jan Kopic', 'Michal Ďuriš', 'Patrik Hrošovský', 'Jan Kovařík', 'Václav Procházka', 'Daniel Kolář', 'František Rajtoral']","['Srdjan Žakula', 'Jovica Vasilić', 'Mirko Ivanić', 'Aleksandar Stanisavljević', 'Darko Puškarić', 'Radovan Pankov', 'Bojan Nastić', 'Igor Djurić', 'Danilo Sekulić', 'Novica Maksimović', 'Ognjen Ožegović']"
20-8-2015,Odd (NOR),Dortmund (GER),['3'],['4'],"['Sondre Rossbach', 'Espen Ruud', 'Vegard Bergan', 'Thomas Grøgaard', 'Jone Samuelsen', 'Olivier Occean', 'Fredrik Nordkvelle', 'Rafik Zekhnini', 'Fredrik Jensen', 'Steffen Hagen', 'Chukwuma Akabueze']","['Roman Weidenfeller', 'Sven Bender', 'İlkay Gündoğan', 'Henrikh Mkhitaryan', 'Mats Hummels', 'Pierre-Emerick Aubameyang', 'Shinji Kagawa', 'Gonzalo Castro', 'Matthias Ginter', 'Marcel Schmelzer', 'Kevin Kampl']"
20-8-2015,Bordeaux (FRA),Kairat (KAZ),['1'],['0'],"['Jérôme Prior', 'Diego Contento', 'Nicolas Pallois', 'Abdou Traoré', 'Diego Rolán', 'Henri Saivet', 'Isaac Kiese Thelin', 'André Poko', 'Cédric Yambéré', 'Wahbi Khazri', 'Frédéric Guilbert']","['Vladimir Plotnikov', 'Bruno Soares', 'Mark Gurman', 'Mikhail Bakaev', 'Bauyrzhan Islamkhan', 'Isael', 'Gerard Gohou', 'Yermek Kuantayev', 'Sito Riera', 'Islambek Kuat', 'Anatoliy Tymoshchuk']"
20-8-2015,Altach (AUT),Belenenses (POR),['0'],['1'],"['Andreas Lukse', 'Philipp Netzer', 'Andreas Lienhart', 'Patrick Salomon', 'Jan Zwischenbrugger', 'César Ortiz', 'Benedikt Zech', 'Hannes Aigner', 'Patrick Seeger', 'Boris Prokopiс', 'Louis Ngwat-Mahop']","['Ventura', 'João Amorim', 'Tonel', 'Rúben Pinto', 'Miguel Rosa', 'André Sousa', 'Tiago Caeiro', 'Tiago Silva', 'Fábio Sturgeon', 'André Geraldes', 'Gonçalo Brandão']"
20-8-2015,Žilina (SVK),Athletic Club (ESP),['3'],['2'],"['Miloš Volešák', 'Milan Škriniar', 'Miroslav Káčer', 'Jakub Paur', 'Matej Jelić', 'Viktor Pečovský', 'Lukáš Čmelík', 'Denis Vavro', 'Bojan Letić', 'László Bénes', 'Ernest Mabouka']","['Iago Herrerín', 'Eneko Bóveda', 'Gorka Elustondo', 'Aymeric Laporte', 'Kike Sola', 'Ibai Gómez', 'Mikel Rico', 'Carlos Gurpegi', 'Ager Aketxe', 'Sabin Merino', 'Iñigo Lekue']"
20-8-2015,Atromitos (GRE),Fenerbahçe (TUR),['0'],['1'],"['Andrei Gorbunov', 'Sokratis Fitanidis', 'Fernando Usero', 'Stefano Napoleoni', 'Javier Umbides', 'Marcelinho', 'Fernando Godoy', 'Kyriakos Kivrakidis', 'Mariano Bíttolo', 'Nikos Lazaridis', 'Pitu']","['Volkan Demirel', 'Souza', 'Moussa Sow', 'Fernandão', 'Diego', 'Raul Meireles', 'Nani', 'Şener Özbayraklı', 'Bruno Alves', 'Abdoulaye Ba', 'Caner Erkin']"
20-8-2015,Rabotnicki (MKD),Rubin (RUS),['1'],['1'],"['Daniel Bozinovski', 'Stephan Vujcic', 'Chuma Anene', 'Goran Siljanovski', 'Kire Ristevski', 'Kire Markoski', 'Milovan Petrovikj', 'Miroslav Jovanovski', 'Marjan Altiparmakovski', 'Mite Cikarski', 'Milan Ilievski']","['Sergei Ryzhikov', 'Oleg Kuzmin', 'Solomon Kverkvelia', 'Carlos Eduardo', 'Diniyar Bilyaletdinov', 'Guillermo Cotugno', 'Magomed Ozdoev', 'Gökdeniz Karadeniz', 'Blagoy Georgiev', 'Ruslan Kambolov', 'Maksim Kanunnikov']"
20-8-2015,Young Boys (SUI),Qarabağ (AZE),['0'],['1'],"['Yvon Mvogo', 'Milan Vilotić', 'Steve von Bergen', 'Leonardo Bertone', 'Miralem Sulejmani', 'Jan Lecjaks', 'Milan Gajić', 'Scott Sutter', 'Raphaël Nuzzolo', 'Yuya Kubo', 'Guillaume Hoarau']","['Ibrahim Šehić', 'Gara Garayev', 'Reynaldo', 'Dani Quintana', 'Rashad F. Sadygov', 'Ilgar Gurbanov', 'Richard Almeida', 'Ansi Agolli', 'Badavi Hüseynov', 'Alharbi El Jadeyaoui', 'Javid Taghiyev']"
20-8-2015,FCSB (ROU),Rosenborg (NOR),['0'],['3'],"['Valentin Cojocaru', 'Jugurtha Hamroun', 'Paul Papp', 'Alexandru Chipciu', 'Lucian Filip', 'Muniru Sulley', 'Alin Toşca', 'Grégory Tadé', 'Guilherme', 'Sony Alcénat', 'Adrian Popa']","['André Hansen', 'Hólmar Eyjólfsson', 'Mike Jensen', 'Tobias Mikkelsen', 'Johan Bjørdal', 'Alexander Søderlund', 'Jørgen Skjelvik', 'Ole Selnæs', 'Fredrik Midtsjø', 'Jonas Svensson', 'Pål André Helland']"
20-8-2015,Milsami (MDA),St-Étienne (FRA),['1'],['1'],"['Radu Mîţu', 'Adil Rhaili', 'Iulian Erhan', 'Petru Racu', 'Ovye Shedrack', 'Artur Patraş', 'Karlo Belak', 'Denis Rassulov', 'Igor Banović', 'Cristian Bud', 'Andrei Cojocari']","['Stéphane Ruffier', 'Kévin Théophile-Catherine', 'Jean-Christophe Bahebeck', 'Benjamin Corgnet', 'Nolan Roux', 'Fabien Lemoine', 'Florentin Pogba', 'Romain Hamouma', 'Moustapha Sall', 'Ismaël Diomandé', 'Benoît Assou-Ekotto']"
25-8-2015,M. Tel-Aviv (ISR),Basel (SUI),['1'],['1'],"['Juan Pablo', 'Yuval Shpungin', 'Gal Alberman', 'Eran Zahavi', 'Tal Ben Chaim', 'Eitan Tibi', 'Omri Ben Harush', 'Avi Rikan', 'Nikola Mitrovic', 'Tal Ben Haim', 'Nosa Igiebor']","['Tomáš Vaclík', 'Michael Lang', 'Walter Samuel', 'Luca Zuffi', 'Birkir Bjarnason', 'Marek Suchý', 'Behrang Safari', 'Mohamed Elneny', 'Taulant Xhaka', 'Breel Embolo', 'Davide Callà']"
25-8-2015,Malmö (SWE),Celtic (SCO),['2'],['0'],"['Johan Wiland', 'Anton Tinnerholm', 'Oscar Lewicki', 'Enoch Kofi Adu', 'Markus Rosenberg', 'Yoshimar Yotún', 'Rasmus Bengtsson', 'Vladimir Rodić', 'Kári Árnason', 'Jo Inge Berget', 'Nikola Djurdjić']","['Craig Gordon', 'Virgil van Dijk', 'Nir Bitton', 'Scott Brown', 'Leigh Griffiths', 'Stuart Armstrong', 'Dedryck Boyata', 'Charlie Mulgrew', 'Saidy Janko', 'Stefan Johansen', 'James Forrest']"
25-8-2015,Dinamo Zagreb (CRO),Skënderbeu (ALB),['4'],['1'],"['Eduardo', 'Hilal Soudani', 'Ivo Pinto', 'Paulo Machado', 'Gonçalo Santos', 'Armin Hodžić', 'Josip Pivarić', 'Marko Pjaca', 'Leonardo Sigali', 'Ante Ćorić', 'Jérémy Taravel']","['Orges Shehi', 'Renato Arapi', 'Bajram Jashanica', 'Gerhard Progni', 'Bledi Shkëmbi', 'Bernard Berisha', 'Liridon Latifi', 'Esquerdinha', 'Kristi Vangjeli', 'Marko Radaš', 'Sabien Lilaj']"
25-8-2015,Monaco (FRA),Valencia (ESP),['2'],['1'],"['Danijel Subašić', 'Fabinho', 'Layvin Kurzawa', 'Ricardo Carvalho', 'Nabil Dirar', 'Anthony Martial', 'Bernardo Silva', 'Ivan Cavaleiro', 'Mario Pašalić', 'Andrea Raggi', 'Jérémy Toulalan']","['Mathew Ryan', 'Rúben Vezo', 'Shkodran Mustafi', 'Álvaro Negredo', 'Sofiane Feghouli', 'Daniel Parejo', 'José Gayà', 'Enzo Pérez', 'Rodrigo', 'Javi Fuego', 'Antonio Barragán']"
25-8-2015,Shakhtar Donetsk (UKR),Rapid Wien (AUT),['2'],['2'],"['Andriy Pyatov', 'Taras Stepanenko', 'Fred', 'Marlos', 'Olexandr Gladkyy', 'Taison', 'Alex Teixeira Santos', 'Darijo Srna', 'Serhiy Kryvtsov', ""Yaroslav Rakits'kyy"", 'Márcio Azevedo']","['Ján Novota', 'Thanos Petsos', 'Mario Sonnleitner', 'Robert Berić', 'Louis Schaub', 'Steffen Hofmann', 'Florian Kainz', 'Srdjan Grahovac', 'Christopher Dibon', 'Mario Pavelic', 'Stephan Auer']"
26-8-2015,Partizan (SRB),BATE (BLR),['2'],['1'],"['Živko Živković', 'Miroslav Vulićević', 'Nemanja Petrović', 'Gregor Balažic', 'Darko Brašanac', 'Stefan Babović', 'Abubakar Oumaru', 'Andrija Živković', 'Saša Lukić', 'Fabrício', 'Valeri Bozhinov']","['Sergei Chernik', 'Aleksandr Volodko', 'Ilya Aleksievich', 'Maksim Zhavnerchik', 'Nemanja Milunović', 'Vitali Rodionov', 'Igor Stasevich', 'Filip Mladenović', 'Denis Polyakov', 'Mikhail Gordeichuk', 'Aleksandr Hleb']"
26-8-2015,APOEL (CYP),Astana (KAZ),['1'],['1'],"['Boy Waterman', 'Carlão', 'Tomás De Vincenti', 'Luís Leal', 'Constantinos Makridis', 'Marios Antoniades', 'Semir Štilić', 'Iñaki Astiz', 'Nuno Morais', 'Mário Sérgio', 'Vander']","['Nenad Erić', 'Marin Aničić', 'Nemanja Maksimović', 'Georgi Zhukov', 'Foxi Kéthévoama', 'Tanat Nuserbayev', 'Baurzhan Dzholchiyev', 'Branko Ilić', 'Evgeni Postnikov', 'Dmitri Shomko', 'Roger Cañas']"
26-8-2015,CSKA Moskva (RUS),Sporting CP (POR),['3'],['1'],"['Igor Akinfeev', 'Mário Fernandes', 'Pontus Wernbloom', 'Sergei Ignashevich', 'Zoran Tošić', 'Alan Dzagoev', 'Ahmed Musa', 'Vasili Berezutski', 'Roman Eremenko', 'Georgi Schennikov', 'Seydou Doumbia']","['Rui Patrício', 'Jonathan Silva', 'Alberto Aquilani', 'Paulo Oliveira', 'João Mário', 'André Carrillo', 'Teófilo Gutiérrez', 'Bryan Ruiz', 'João Pereira', 'Adrien Silva', 'Naldo']"
26-8-2015,Club Brugge (BEL),Man. United (ENG),['0'],['4'],"['Sinan Bolat', 'Davy De Fauw', 'Oscar Duarte', 'Jean-Charles Castelletto', 'Claudemir', 'Víctor Vázquez', 'Tom De Sutter', 'Abdoulay Diaby', 'Ruud Vormer', 'Laurens De Bock', 'Boli Bolingoli']","['Sergio Romero', 'Memphis Depay', 'Juan Mata', 'Wayne Rooney', 'Adnan Januzaj', 'Chris Smalling', 'Michael Carrick', 'Daley Blind', 'Ander Herrera', 'Luke Shaw', 'Matteo Darmian']"
26-8-2015,Leverkusen (GER),Lazio (ITA),['3'],['0'],"['Bernd Leno', 'Jonathan Tah', 'Kyriakos Papadopoulos', 'Lars Bender', 'Hakan Çalhanoğlu', 'Stefan Kiessling', 'Roberto Hilbert', 'Admir Mehmedi', 'Wendell', 'Christoph Kramer', 'Karim Bellarabi']","['Etrit Berisha', 'Stefan de Vrij', 'Dušan Basta', 'Felipe Anderson', 'Keita Baldé', 'Marco Parolo', 'Senad Lulić', 'Ogenyi Onazi', 'Ştefan Radu', 'Maurício', 'Antonio Candreva']"
27-8-2015,Belenenses (POR),Altach (AUT),['0'],['0'],"['Ventura', 'João Amorim', 'Tonel', 'Rúben Pinto', 'Miguel Rosa', 'André Sousa', 'Tiago Caeiro', 'Fábio Sturgeon', 'André Geraldes', 'Gonçalo Brandão', 'Abel Camará']","['Andreas Lukse', 'Alexander Pöllhuber', 'Philipp Netzer', 'Andreas Lienhart', 'Patrick Salomon', 'Jan Zwischenbrugger', 'César Ortiz', 'Benedikt Zech', 'Patrick Seeger', 'Boris Prokopiс', 'Louis Ngwat-Mahop']"
27-8-2015,Legia (POL),Zorya Luhansk (UKR),['3'],['2'],"['Dušan Kuciak', 'Michał Pazdan', 'Tomasz Jodłowiec', 'Guilherme', 'Nemanja Nikolić', 'Tomasz Brzyski', 'Michał Kucharczyk', 'Bartosz Bereszyński', 'Jakub Rzeźniczak', 'Dominik Furman', 'Aleksandar Prijović']","['Mykyta Shevchenko', 'Mikhail Sivakov', 'Artem Gordiyenko', 'Mykyta Kamenyuka', 'Ruslan Malinovskyi', 'Oleksandr Karavaev', 'Željko Ljubenović', 'Ivan Petriak', 'Dmytro Khomchenovskyy', 'Yevhen Opanasenko', 'Andriy Pylyavskyi']"
27-8-2015,Midtjylland (DEN),Southampton (ENG),['1'],['0'],"['Johan Dahlin', 'Kian Hansen', 'Tim Sparv', 'Erik Sviatchenko', 'Jakob Poulsen', 'Petter Andersson', 'Morten Rasmussen', 'Jesper Lauridsen', 'Pione Sisto', 'Kristian Bach Bak', 'Daniel Royer']","['Maarten Stekelenburg', 'Maya Yoshida', 'José Fonte', 'Steven Davis', 'Jay Rodriguez', 'Oriol Romeu', 'Cuco Martina', 'James Ward-Prowse', 'Graziano Pellè', 'Steven Caulker', 'Matt Targett']"
27-8-2015,Athletic Club (ESP),Žilina (SVK),['1'],['0'],"['Iago Herrerín', 'Gorka Elustondo', 'Aymeric Laporte', 'Javier Eraso', 'Beñat Etxebarria', 'Óscar de Marcos', 'Markel Susaeta', 'Carlos Gurpegi', 'Aritz Aduriz', 'Borja Viguera', 'Iñigo Lekue']","['Miloš Volešák', 'Milan Škriniar', 'Miroslav Káčer', 'Jakub Paur', 'Matej Jelić', 'William', 'Viktor Pečovský', 'Robert Mazan', 'Denis Vavro', 'László Bénes', 'Ernest Mabouka']"
27-8-2015,Dortmund (GER),Odd (NOR),['7'],['2'],"['Roman Weidenfeller', 'Jonas Hofmann', 'İlkay Gündoğan', 'Henrikh Mkhitaryan', 'Marco Reus', 'Mats Hummels', 'Shinji Kagawa', 'Sokratis Papastathopoulos', 'Matthias Ginter', 'Marcel Schmelzer', 'Julian Weigl']","['Sondre Rossbach', 'Vegard Bergan', 'Thomas Grøgaard', 'Oliver Berg', 'Ole Jørgen Halvorsen', 'Olivier Occean', 'Fredrik Nordkvelle', 'Rafik Zekhnini', 'Jarkko Hurme', 'Fredrik Jensen', 'Steffen Hagen']"
